id	gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	clase	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	author_id
1615	24776043																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1325										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1325	CNP-P-1325																														1976-12-01T00:00:00Z				1976	12	1																AR												-44.433334	-64.566666																																										urn:lsid:marinespecies.org:taxname:280568	2417718						Discopyge tschudii Heckel, 1846								Animalia	Chordata	Elasmobranchii	Torpediniformes	Narcinidae	Discopyge		tschudii		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.597Z			86				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2417718	2417718	1	44	121	881	2183	2417716		2417718	Discopyge tschudii	Discopyge	Discopyge tschudii Heckel, 1846		DWC_ARCHIVE	2020-02-10T14:21:32.597Z	2020-02-07T01:14:53.190Z	false			1
1616	24777370																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2000										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2000	CNP-P-2000																														1978-04-26T00:00:00Z				1978	4	26																AR												-48.016666	-64.01667																																										urn:lsid:marinespecies.org:taxname:272449	2415616						Macruronus magellanicus Lönnberg, 1907								Animalia	Chordata	Actinopterygii	Gadiformes	Merlucciidae	Macruronus		magellanicus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.598Z			124				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2415616	2415616	1	44	204	549	3703	2415613		2415616	Macruronus magellanicus	Macruronus	Macruronus magellanicus Lönnberg, 1907		DWC_ARCHIVE	2020-02-10T14:21:32.598Z	2020-02-07T01:14:53.190Z	false			1
1617	24776037																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1319										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1319	CNP-P-1319																														1976-11-29T00:00:00Z				1976	11	29																AR												-43.583332	-63.533333																																										urn:lsid:marinespecies.org:taxname:280568	2417718						Discopyge tschudii Heckel, 1846								Animalia	Chordata	Elasmobranchii	Torpediniformes	Narcinidae	Discopyge		tschudii		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.598Z			72				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2417718	2417718	1	44	121	881	2183	2417716		2417718	Discopyge tschudii	Discopyge	Discopyge tschudii Heckel, 1846		DWC_ARCHIVE	2020-02-10T14:21:32.598Z	2020-02-07T01:14:53.190Z	false			1
1618	24777376																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2006										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2006	CNP-P-2006																														1978-04-29T00:00:00Z				1978	4	29																AR												-51	-64.01667																																										urn:lsid:marinespecies.org:taxname:272449	2415616						Macruronus magellanicus Lönnberg, 1907								Animalia	Chordata	Actinopterygii	Gadiformes	Merlucciidae	Macruronus		magellanicus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.597Z			144				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2415616	2415616	1	44	204	549	3703	2415613		2415616	Macruronus magellanicus	Macruronus	Macruronus magellanicus Lönnberg, 1907		DWC_ARCHIVE	2020-02-10T14:21:32.597Z	2020-02-07T01:14:53.190Z	false			1
1619	24778699																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2860										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2860	CNP-P-2860																														1978-04-30T00:00:00Z				1978	4	30																AR												-51.783333	-59.900002																																										urn:lsid:marinespecies.org:taxname:234633	2385878						Patagonotothen ramsayi (Regan, 1913)								Animalia	Chordata	Actinopterygii	Perciformes	Nototheniidae	Patagonotothen		ramsayi		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.597Z			133				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2385878	2385878	1	44	204	587	8549	2385854		2385878	Patagonotothen ramsayi	Patagonotothen	Patagonotothen ramsayi (Regan, 1913)		DWC_ARCHIVE	2020-02-10T14:21:32.597Z	2020-02-07T01:14:53.190Z	false			1
1620	24776046																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1328										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1328	CNP-P-1328																														1976-12-03T00:00:00Z				1976	12	3																AR												-41.966667	-61.650002																																										urn:lsid:marinespecies.org:taxname:280568	2417718						Discopyge tschudii Heckel, 1846								Animalia	Chordata	Elasmobranchii	Torpediniformes	Narcinidae	Discopyge		tschudii		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.597Z			66				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2417718	2417718	1	44	121	881	2183	2417716		2417718	Discopyge tschudii	Discopyge	Discopyge tschudii Heckel, 1846		DWC_ARCHIVE	2020-02-10T14:21:32.597Z	2020-02-07T01:14:53.190Z	false			1
1621	24776047																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1329										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1329	CNP-P-1329																														1976-12-04T00:00:00Z				1976	12	4																AR												-40.733334	-61.150002																																										urn:lsid:marinespecies.org:taxname:280568	2417718						Discopyge tschudii Heckel, 1846								Animalia	Chordata	Elasmobranchii	Torpediniformes	Narcinidae	Discopyge		tschudii		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.597Z			47				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2417718	2417718	1	44	121	881	2183	2417716		2417718	Discopyge tschudii	Discopyge	Discopyge tschudii Heckel, 1846		DWC_ARCHIVE	2020-02-10T14:21:32.597Z	2020-02-07T01:14:53.190Z	false			1
1622	24776044																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1326										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1326	CNP-P-1326																														1976-12-01T00:00:00Z				1976	12	1																AR												-43.549999	-64																																										urn:lsid:marinespecies.org:taxname:280568	2417718						Discopyge tschudii Heckel, 1846								Animalia	Chordata	Elasmobranchii	Torpediniformes	Narcinidae	Discopyge		tschudii		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.597Z			76				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2417718	2417718	1	44	121	881	2183	2417716		2417718	Discopyge tschudii	Discopyge	Discopyge tschudii Heckel, 1846		DWC_ARCHIVE	2020-02-10T14:21:32.597Z	2020-02-07T01:14:53.190Z	false			1
1623	24778770																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2924										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2924	CNP-P-2924																														1978-08-28T00:00:00Z				1978	8	28																AR												-41.516666	-57.516666																																										urn:lsid:marinespecies.org:taxname:234527	2385854						Patagonotothen Balushkin, 1976								Animalia	Chordata	Actinopterygii	Perciformes	Nototheniidae	Patagonotothen				GENUS				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.598Z			171				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2385854	2385854	1	44	204	587	8549	2385854				Patagonotothen	Patagonotothen Balushkin, 1976		DWC_ARCHIVE	2020-02-10T14:21:32.598Z	2020-02-07T01:14:53.190Z	false			1
1624	24776039																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1321										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1321	CNP-P-1321																														1976-11-29T00:00:00Z				1976	11	29																AR												-43.383335	-63.166668																																										urn:lsid:marinespecies.org:taxname:280568	2417718						Discopyge tschudii Heckel, 1846								Animalia	Chordata	Elasmobranchii	Torpediniformes	Narcinidae	Discopyge		tschudii		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.597Z			72				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2417718	2417718	1	44	121	881	2183	2417716		2417718	Discopyge tschudii	Discopyge	Discopyge tschudii Heckel, 1846		DWC_ARCHIVE	2020-02-10T14:21:32.597Z	2020-02-07T01:14:53.190Z	false			1
1625	24777440																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2072										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2072	CNP-P-2072																														1978-09-11T00:00:00Z				1978	9	11																AR												-49.466667	-57.383335																																										urn:lsid:marinespecies.org:taxname:221434	2409001						Mancopsetta milfordi Penrith, 1965								Animalia	Chordata	Actinopterygii	Pleuronectiformes	Achiropsettidae	Neoachiropsetta		milfordi		SPECIES				SYNONYM			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.598Z			642				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	5213904	2409001	1	44	204	588	8607	2409000		2409001	Neoachiropsetta milfordi	Mancopsetta	Neoachiropsetta milfordi (Penrith, 1965)		DWC_ARCHIVE	2020-02-10T14:21:32.598Z	2020-02-07T01:14:53.190Z	false			1
1626	24778774																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2928										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2928	CNP-P-2928																														1978-09-04T00:00:00Z				1978	9	4																AR												-47.516666	-62.583332																																										urn:lsid:marinespecies.org:taxname:234527	2385854						Patagonotothen Balushkin, 1976								Animalia	Chordata	Actinopterygii	Perciformes	Nototheniidae	Patagonotothen				GENUS				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.598Z			122				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2385854	2385854	1	44	204	587	8549	2385854				Patagonotothen	Patagonotothen Balushkin, 1976		DWC_ARCHIVE	2020-02-10T14:21:32.598Z	2020-02-07T01:14:53.190Z	false			1
1627	24777369																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1999										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1999	CNP-P-1999																														1978-04-26T00:00:00Z				1978	4	26																AR												-47	-65.01667																																										urn:lsid:marinespecies.org:taxname:272449	2415616						Macruronus magellanicus Lönnberg, 1907								Animalia	Chordata	Actinopterygii	Gadiformes	Merlucciidae	Macruronus		magellanicus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.598Z			115				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2415616	2415616	1	44	204	549	3703	2415613		2415616	Macruronus magellanicus	Macruronus	Macruronus magellanicus Lönnberg, 1907		DWC_ARCHIVE	2020-02-10T14:21:32.598Z	2020-02-07T01:14:53.190Z	false			1
1628	24777368																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1998										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1998	CNP-P-1998																														1978-04-25T00:00:00Z				1978	4	25																AR												-48.116665	-66.966667																																										urn:lsid:marinespecies.org:taxname:272449	2415616						Macruronus magellanicus Lönnberg, 1907								Animalia	Chordata	Actinopterygii	Gadiformes	Merlucciidae	Macruronus		magellanicus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.597Z			91				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2415616	2415616	1	44	204	549	3703	2415613		2415616	Macruronus magellanicus	Macruronus	Macruronus magellanicus Lönnberg, 1907		DWC_ARCHIVE	2020-02-10T14:21:32.597Z	2020-02-07T01:14:53.190Z	false			1
1629	24776038																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1320										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1320	CNP-P-1320																														1976-11-29T00:00:00Z				1976	11	29																AR												-43.466667	-63.316666																																										urn:lsid:marinespecies.org:taxname:280568	2417718						Discopyge tschudii Heckel, 1846								Animalia	Chordata	Elasmobranchii	Torpediniformes	Narcinidae	Discopyge		tschudii		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.597Z			77				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2417718	2417718	1	44	121	881	2183	2417716		2417718	Discopyge tschudii	Discopyge	Discopyge tschudii Heckel, 1846		DWC_ARCHIVE	2020-02-10T14:21:32.597Z	2020-02-07T01:14:53.190Z	false			1
1630	24778775																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2929										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2929	CNP-P-2929																														1978-09-03T00:00:00Z				1978	9	3																AR												-47.516666	-61.466667																																										urn:lsid:marinespecies.org:taxname:234527	2385854						Patagonotothen Balushkin, 1976								Animalia	Chordata	Actinopterygii	Perciformes	Nototheniidae	Patagonotothen				GENUS				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.598Z			145				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2385854	2385854	1	44	204	587	8549	2385854				Patagonotothen	Patagonotothen Balushkin, 1976		DWC_ARCHIVE	2020-02-10T14:21:32.598Z	2020-02-07T01:14:53.190Z	false			1
1631	24777443																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2075										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2075	CNP-P-2075																														1978-04-18T00:00:00Z				1978	4	18																AR												-38.983334	-55.450001																																										urn:lsid:marinespecies.org:taxname:205796	8176149						Mancopsetta Gill, 1881								Animalia	Chordata	Actinopterygii	Pleuronectiformes	Achiropsettidae	Mancopsetta				GENUS				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.598Z			430				GEODETIC_DATUM_ASSUMED_WGS84		true	false	8176149	8176149	1	44	204	588	8607	8176149				Mancopsetta	Mancopsetta Gill, 1881		DWC_ARCHIVE	2020-02-10T14:21:32.598Z	2020-02-07T01:14:53.190Z	false			1
1632	24776111																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1394										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1394	CNP-P-1394																														1976-11-24T00:00:00Z				1976	11	24																AR												-47.216667	-60.966667																																										urn:lsid:marinespecies.org:taxname:234700	2385957						Dissostichus eleginoides Smitt, 1898								Animalia	Chordata	Actinopterygii	Perciformes	Nototheniidae	Dissostichus		eleginoides		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.598Z			205				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2385957	2385957	1	44	204	587	8549	2385954		2385957	Dissostichus eleginoides	Dissostichus	Dissostichus eleginoides Smitt, 1898		DWC_ARCHIVE	2020-02-10T14:21:32.598Z	2020-02-07T01:14:53.190Z	false			1
1633	24776113																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1396										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1396	CNP-P-1396																														1976-11-25T00:00:00Z				1976	11	25																AR												-47.133335	-60.950001																																										urn:lsid:marinespecies.org:taxname:234700	2385957						Dissostichus eleginoides Smitt, 1898								Animalia	Chordata	Actinopterygii	Perciformes	Nototheniidae	Dissostichus		eleginoides		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.598Z			163				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2385957	2385957	1	44	204	587	8549	2385954		2385957	Dissostichus eleginoides	Dissostichus	Dissostichus eleginoides Smitt, 1898		DWC_ARCHIVE	2020-02-10T14:21:32.598Z	2020-02-07T01:14:53.190Z	false			1
1634	24778771																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2925										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2925	CNP-P-2925																														1978-08-31T00:00:00Z				1978	8	31																AR												-43.516666	-62.016666																																										urn:lsid:marinespecies.org:taxname:234527	2385854						Patagonotothen Balushkin, 1976								Animalia	Chordata	Actinopterygii	Perciformes	Nototheniidae	Patagonotothen				GENUS				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.598Z			92				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2385854	2385854	1	44	204	587	8549	2385854				Patagonotothen	Patagonotothen Balushkin, 1976		DWC_ARCHIVE	2020-02-10T14:21:32.598Z	2020-02-07T01:14:53.190Z	false			1
1635	24778772																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2926										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2926	CNP-P-2926																														1978-09-13T00:00:00Z				1978	9	13																AR												-43.849998	-59.633335																																										urn:lsid:marinespecies.org:taxname:234527	2385854						Patagonotothen Balushkin, 1976								Animalia	Chordata	Actinopterygii	Perciformes	Nototheniidae	Patagonotothen				GENUS				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.598Z			382				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2385854	2385854	1	44	204	587	8549	2385854				Patagonotothen	Patagonotothen Balushkin, 1976		DWC_ARCHIVE	2020-02-10T14:21:32.598Z	2020-02-07T01:14:53.190Z	false			1
1636	24778773																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2927										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2927	CNP-P-2927																														1978-09-02T00:00:00Z				1978	9	2																AR												-45.5	-60.466667																																										urn:lsid:marinespecies.org:taxname:234527	2385854						Patagonotothen Balushkin, 1976								Animalia	Chordata	Actinopterygii	Perciformes	Nototheniidae	Patagonotothen				GENUS				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.599Z			115				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2385854	2385854	1	44	204	587	8549	2385854				Patagonotothen	Patagonotothen Balushkin, 1976		DWC_ARCHIVE	2020-02-10T14:21:32.599Z	2020-02-07T01:14:53.190Z	false			1
1637	24777441																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2073										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2073	CNP-P-2073																														1978-09-11T00:00:00Z				1978	9	11																AR												-49.466667	-56.533333																																										urn:lsid:marinespecies.org:taxname:221434	2409001						Mancopsetta milfordi Penrith, 1965								Animalia	Chordata	Actinopterygii	Pleuronectiformes	Achiropsettidae	Neoachiropsetta		milfordi		SPECIES				SYNONYM			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.599Z			941				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	5213904	2409001	1	44	204	588	8607	2409000		2409001	Neoachiropsetta milfordi	Mancopsetta	Neoachiropsetta milfordi (Penrith, 1965)		DWC_ARCHIVE	2020-02-10T14:21:32.599Z	2020-02-07T01:14:53.190Z	false			1
